Time,Price,Volume
1/17/17 14:00,87.6067143,692751.6172
1/17/17 14:30,87.44749572,919373.7945
1/17/17 15:00,87.41123824,889418.396
1/17/17 15:30,87.52540631,1952469.033
1/18/17 9:30,87.46566490000002,2036381.22
1/18/17 10:00,87.47161003,1069694.572
1/18/17 10:30,87.4846355,842756.843
1/18/17 11:00,87.46092604,902983.0071
1/18/17 11:30,87.37834674,628972.8489999999
1/18/17 12:00,87.30216377,563641.5725
1/18/17 12:30,87.31142151,492496.0869
1/18/17 13:00,87.32115957,470721.0485
1/18/17 13:30,87.33321807,480207.7542
1/18/17 14:00,87.36118454,572381.486
1/18/17 14:30,87.37149526,523244.2105
1/18/17 15:00,87.39387252,711874.1181
1/18/17 15:30,87.41153036,1549790.4640000004
1/19/17 9:30,87.36042405,1792556.271
1/19/17 10:00,87.30044185,1028690.175
1/19/17 10:30,87.27918025,706259.3999
1/19/17 11:00,87.23284207,801285.7011
1/19/17 11:30,87.29316784,599099.2077
1/19/17 12:00,87.26520662,601526.5443
1/19/17 12:30,87.23893379,517031.0469
1/19/17 13:00,87.21634105,523331.0247
1/19/17 13:30,87.18188933,537751.4886
1/19/17 14:00,87.03278559,819430.6791
1/19/17 14:30,86.98465741,729937.2661
1/19/17 15:00,87.01166374,843871.5458
1/19/17 15:30,87.05412364,1971320.135
1/20/17 9:30,87.46347027,3673039.164
1/20/17 10:00,87.50368928,1096594.194
1/20/17 10:30,87.50299307,841001.1029
1/20/17 11:00,87.51611728,771377.4157
1/20/17 11:30,87.5123185,644973.3341
1/20/17 12:00,87.39670204,1227203.595
1/20/17 12:30,87.30171076,787826.6476
1/20/17 13:00,87.3835448,574601.0504
1/20/17 13:30,87.38169456,522986.3866
1/20/17 14:00,87.35212185,590424.9721
1/20/17 14:30,87.36947564,708139.7359
1/20/17 15:00,87.43653979,984806.8105
1/20/17 15:30,87.46397161,2611583.471
1/23/17 9:30,87.57210053,1983109.394
1/23/17 10:00,87.53433475,984980.6652
1/23/17 10:30,87.39705692,902873.6174
1/23/17 11:00,87.35806539,803265.2386
1/23/17 11:30,87.32173204,751260.5994
1/23/17 12:00,87.35703243,582532.6303
1/23/17 12:30,87.40763948,487268.3962
1/23/17 13:00,87.42417929,516103.6044
1/23/17 13:30,87.48467396,632841.7983
1/23/17 14:00,87.46023288,617336.2854
1/23/17 14:30,87.46677132,594265.9932
1/23/17 15:00,87.49830335,782969.0365
1/23/17 15:30,87.53549652,1896891.635
1/24/17 9:30,87.47031,1990636.154
1/24/17 10:00,87.5161269,1119161.289
1/24/17 10:30,87.55974767,990555.9164
1/24/17 11:00,87.60335645,884720.1736
1/24/17 11:30,87.64311152,784969.911
1/24/17 12:00,87.71982267,729832.1557
1/24/17 12:30,87.76513771,602906.1881
1/24/17 13:00,87.81426928,845652.7241
1/24/17 13:30,87.90423708,926293.4516
1/24/17 14:00,87.90725028,919497.6293
1/24/17 14:30,87.91272675,825151.4432
1/24/17 15:00,87.93438212,975387.9423
1/24/17 15:30,87.88772141,1955807.116
1/25/17 9:30,88.41503394,2610400.494
1/25/17 10:00,88.54910416,1279939.7659999998
1/25/17 10:30,88.62436845,1098370.298
1/25/17 11:00,88.68394914,1034264.967
1/25/17 11:30,88.58821964,883167.3168
1/25/17 12:00,88.60175856,667719.4733
1/25/17 12:30,88.65320882,591709.6691
1/25/17 13:00,88.68802523,620365.9388
1/25/17 13:30,88.70603512,763212.0041
1/25/17 14:00,88.72543338,730891.8125
1/25/17 14:30,88.66059285,798147.2038
1/25/17 15:00,88.63194588,1084576.468
1/25/17 15:30,88.6701139,2119104.591
1/26/17 9:30,88.88735854,2097248.566
1/26/17 10:00,88.91313253,1148086.107
1/26/17 10:30,88.89332952,1005424.332
1/26/17 11:00,88.91883104,837835.9829
1/26/17 11:30,88.96107972,797812.045
1/26/17 12:00,88.98028209,821068.4317
1/26/17 12:30,89.0035685,666649.114
1/26/17 13:00,88.97721402,656382.1579999999
1/26/17 13:30,88.96673689,615055.8431
1/26/17 14:00,89.03161941,930683.4666
1/26/17 14:30,89.05285804,833938.1425
1/26/17 15:00,89.00885801,893672.0851
1/26/17 15:30,88.99529892,2115628.628
1/27/17 9:30,89.06853396,2809510.239
1/27/17 10:00,89.05507113,1283919.0359999998
1/27/17 10:30,89.03053178,1204168.04
1/27/17 11:00,89.01237349,1162287.689
1/27/17 11:30,89.04925148,862001.8426
1/27/17 12:00,89.09566954,621066.6485
1/27/17 12:30,89.05944486,613730.6394
1/27/17 13:00,89.0519738,602619.5375
1/27/17 13:30,89.05589956,703200.2281
1/27/17 14:00,89.02701266,771343.3429
1/27/17 14:30,89.06431440000001,798655.4129
1/27/17 15:00,89.03433066,871211.4558
1/27/17 15:30,89.05739474,2186457.756
1/30/17 9:30,88.65199949,2469318.606
1/30/17 10:00,88.46800084,1285488.114
1/30/17 10:30,88.33894373,1073884.653
1/30/17 11:00,88.35118533,972868.45
1/30/17 11:30,88.42257855,777946.2270000002
1/30/17 12:00,88.44599302,688214.2823
1/30/17 12:30,88.39492257,622805.6683
1/30/17 13:00,88.40488973,537976.33
1/30/17 13:30,88.36062396,653171.4306
1/30/17 14:00,88.4004467,696783.3453
1/30/17 14:30,88.45707207,636797.1733
1/30/17 15:00,88.40658834,861838.2814
1/30/17 15:30,88.54370772,2487049.472
1/31/17 9:30,88.31983491,2114315.309
1/31/17 10:00,88.1423887,1384868.549
1/31/17 10:30,88.01209174,1264682.481
1/31/17 11:00,87.99233146,1018160.361
1/31/17 11:30,87.96788856,974105.1823
1/31/17 12:00,88.02156534,684497.6629
1/31/17 12:30,88.06070559,576343.0557
1/31/17 13:00,88.00224561,683321.934
1/31/17 13:30,87.93584321,797514.1951
1/31/17 14:00,87.87018019,975915.784
