Date,Open,High,Low,Close,Adj Close,Volume
2018-11-01,79.830002,83.750000,74.699997,79.500000,60.940849,287081300
2018-12-01,80.239998,81.949997,64.650002,68.190002,52.801018,380647000
2019-01-01,67.349998,73.489998,67.260002,73.279999,56.742313,269226500
2019-02-01,74.919998,79.750000,72.730003,79.029999,61.194683,245067300
2019-03-01,79.379997,82.000000,77.860001,80.800003,63.259834,272454400
2019-04-01,81.230003,83.489998,79.559998,80.279999,62.852707,219523400
2019-05-01,79.940002,80.260002,70.629997,70.769997,55.407154,250094000
2019-06-01,71.089996,77.760002,70.970001,76.629997,60.682751,218953600
2019-07-01,77.129997,77.930000,74.180000,74.360001,58.885155,186899500
2019-08-01,73.739998,74.269997,66.529999,68.480003,54.228832,277599800
2019-09-01,67.889999,75.180000,67.629997,70.610001,56.610794,215355500
2019-10-01,70.830002,70.910004,66.309998,67.570000,54.173508,237608200
2019-11-01,68.389999,73.120003,67.320000,68.129997,54.622478,249330500
2019-12-01,68.500000,70.540001,67.519997,69.779999,56.620052,286029400
2020-01-01,70.239998,71.370003,61.860001,62.119999,50.404663,359133900
2020-02-01,61.380001,63.009998,48.009998,51.439999,41.738831,479874900
2020-03-01,52.590000,54.150002,30.110001,37.970001,31.251478,1171277200
2020-04-01,36.860001,47.680000,36.340000,46.470001,38.247456,791507100
2020-05-01,45.630001,47.150002,40.200001,45.470001,37.424400,477169600
2020-06-01,45.320000,55.360001,43.160000,44.720001,37.520763,584980000
2020-07-01,44.490002,45.380001,40.910000,42.080002,35.305775,447137800
2020-08-01,42.049999,46.419998,39.310001,39.939999,33.510288,449216800
2020-09-01,39.750000,40.029999,33.759998,34.330002,29.371637,590803600
2020-10-01,33.790001,35.950001,31.110001,32.619999,27.908613,630433400
2020-11-01,33.139999,42.080002,32.529999,38.130001,32.622784,703960200
2020-12-01,38.959999,44.470001,38.340000,41.220001,36.117348,603794500
2021-01-01,41.450001,51.080002,41.000000,44.840000,39.289223,594784100
2021-02-01,45.580002,57.250000,44.290001,54.369999,47.639500,543959000
2021-03-01,56.470001,62.549999,54.450001,55.830002,49.749519,790785000
2021-04-01,56.320000,59.480000,54.299999,57.240002,51.005959,457851400
2021-05-01,57.980000,64.019997,57.740002,58.369999,52.012878,521302100
2021-06-01,59.450001,64.930000,59.450001,63.080002,57.028782,526456700
2021-07-01,64.330002,64.419998,54.599998,57.570000,52.047352,435901400
2021-08-01,57.549999,59.060001,52.099998,54.520000,49.289936,406363800
2021-09-01,54.490002,60.480000,52.959999,58.820000,53.982311,482908500
2021-10-01,59.410000,65.940002,59.410000,64.470001,59.167633,435214600
2021-11-01,65.070000,66.379997,59.540001,59.840000,54.918430,416061500
2021-12-01,60.900002,63.349998,57.959999,61.189999,56.912113,433112300
2022-01-01,61.240002,76.419998,61.209999,75.959999,70.649521,608287500
2022-02-01,76.449997,83.080002,74.029999,78.419998,72.937538,628643600
2022-03-01,78.769997,91.510002,76.250000,82.589996,77.667572,853500100
2022-04-01,81.989998,89.800003,79.290001,85.250000,80.169052,505627700
2022-05-01,85.010002,99.779999,83.400002,96.000000,90.278336,659837300
2022-06-01,97.019997,105.570000,83.519997,85.639999,81.360748,660217900
2022-07-01,86.739998,97.519997,80.690002,96.930000,92.086609,427905800
2022-08-01,94.790001,101.559998,86.279999,95.589996,90.813560,424555300
2022-09-01,94.419998,99.190002,83.889999,87.309998,83.753235,411406700
2022-10-01,90.040001,112.910004,89.720001,110.809998,106.295914,431618500
2022-11-01,112.370003,114.660004,107.480003,111.339996,106.804329,368035500
2022-12-01,111.639999,112.070000,102.370003,110.300003,106.658455,376504300
2023-01-01,109.779999,117.779999,104.760002,116.010002,112.179947,329848000
2023-02-01,115.830002,119.629997,108.639999,109.910004,106.281342,311238300
2023-03-01,109.309998,113.839996,98.019997,109.660004,106.855553,412537000
2023-04-01,113.389999,119.919998,113.120003,118.339996,115.313568,293288800
2023-05-01,115.989998,117.300003,101.739998,102.180000,99.566841,332357300
2023-06-01,101.750000,109.139999,101.260002,107.250000,105.414032,322608200
2023-07-01,107.489998,108.459999,100.220001,107.239998,105.404205,350338600
2023-08-01,106.949997,112.070000,104.570000,111.190002,109.286583,315896100
2023-09-01,112.199997,120.699997,112.199997,117.580002,116.514557,320550000
2023-10-01,117.529999,117.790001,104.540001,105.849998,104.890846,493930700
