Date,Open,High,Low,Close,Adj Close,Volume
2021-02-19,392.070007,392.380005,389.549988,390.029999,377.314697,83241000
2021-02-22,387.059998,389.619995,386.739990,387.029999,374.412445,67414200
2021-02-23,384.660004,388.950012,380.200012,387.500000,374.867126,107284100
2021-02-24,386.329987,392.230011,385.269989,391.769989,378.997955,72433900
2021-02-25,390.410004,391.880005,380.779999,382.329987,369.865723,146670500
2021-02-26,384.350006,385.579987,378.230011,380.359985,367.959930,152701600
2021-03-01,385.589996,390.920013,380.570007,389.579987,376.879333,105348800
2021-03-02,389.820007,390.070007,386.000000,386.540009,373.938477,79595300
2021-03-03,385.790009,386.829987,381.309998,381.420013,368.985382,119940200
2021-03-04,381.220001,384.000000,371.880005,376.700012,364.419250,183433000
2021-03-05,380.459991,384.760010,372.640015,383.630005,371.123322,152039600
2021-03-08,384.660004,387.679993,381.420013,381.720001,369.275635,123149200
2021-03-09,385.850006,389.910004,385.309998,387.170013,374.547882,113633600
2021-03-10,389.690002,391.399994,388.170013,389.579987,376.879333,109899400
2021-03-11,392.230011,395.649994,391.739990,393.529999,380.700562,86245000
2021-03-12,392.070007,394.209991,391.200012,394.059998,381.213287,64653600
2021-03-15,394.329987,396.690002,392.029999,396.410004,383.486664,73427200
2021-03-16,397.070007,397.829987,395.079987,395.910004,383.002991,73722500
2021-03-17,394.529999,398.119995,393.299988,397.260010,384.308990,97959300
2021-03-18,394.480011,396.720001,390.750000,391.480011,378.717438,115349100
2021-03-19,389.880005,391.570007,387.149994,389.480011,378.016663,113624500
2021-03-22,390.029999,394.070007,389.970001,392.589996,381.035126,73778600
2021-03-23,391.910004,393.459991,388.660004,389.500000,378.036072,90686600
2021-03-24,391.000000,392.750000,387.470001,387.519989,376.114349,97588600
2021-03-25,385.980011,390.549988,383.899994,389.700012,378.230194,116128600
2021-03-26,390.929993,396.410004,390.290009,395.980011,384.325348,114409100
2021-03-29,394.399994,396.750000,392.809998,395.779999,384.131226,108107600
2021-03-30,394.420013,395.450012,393.019989,394.730011,383.112152,76262200
2021-03-31,395.339996,398.000000,395.309998,396.329987,384.665039,112734200
2021-04-01,398.399994,400.670013,398.179993,400.609985,388.819031,99682900
2021-04-05,403.459991,406.940002,403.380005,406.359985,394.399841,91684800
2021-04-06,405.760010,407.239990,405.399994,406.119995,394.166962,62021000
2021-04-07,405.940002,406.959991,405.450012,406.589996,394.623047,55836300
2021-04-08,407.929993,408.579987,406.929993,408.519989,396.496277,57863100
2021-04-09,408.390015,411.670013,408.260010,411.489990,399.378845,61104600
2021-04-12,410.850006,411.929993,410.200012,411.640015,399.524475,56704900
2021-04-13,411.529999,413.529999,411.119995,412.859985,400.708527,56551000
2021-04-14,412.829987,413.959991,410.869995,411.450012,399.340027,61659900
2021-04-15,413.739990,416.160004,413.690002,415.869995,403.629944,60229800
2021-04-16,417.250000,417.910004,415.730011,417.260010,404.979095,82037300
2021-04-19,416.260010,416.739990,413.790009,415.209991,402.989349,78498500
2021-04-20,413.910004,415.089996,410.589996,412.170013,400.038849,81851800
2021-04-21,411.510010,416.290009,411.359985,416.070007,403.824066,66793000
2021-04-22,415.890015,416.779999,411.130005,412.269989,400.135895,97582800
2021-04-23,412.869995,418.250000,412.790009,416.739990,404.474335,73209200
2021-04-26,417.440002,418.220001,416.809998,417.609985,405.318695,52182400
2021-04-27,417.929993,418.140015,416.299988,417.519989,405.231384,51303100
2021-04-28,417.809998,419.010010,416.899994,417.399994,405.114929,51238900
2021-04-29,420.320007,420.720001,416.440002,420.059998,407.696625,78544300
2021-04-30,417.630005,418.540009,416.339996,417.299988,405.017853,85527000
2021-05-03,419.429993,419.839996,417.670013,418.200012,405.891388,68128300
2021-05-04,416.070007,416.600006,411.670013,415.619995,403.387299,101591200
2021-05-05,417.380005,417.630005,415.149994,415.750000,403.513428,60162200
2021-05-06,415.829987,419.209991,413.679993,419.070007,406.735779,74321400
2021-05-07,419.890015,422.820007,419.160004,422.119995,409.696014,67733800
2021-05-10,422.500000,422.739990,417.809998,417.940002,405.639008,81852400
2021-05-11,413.100006,415.269989,410.059998,414.209991,402.018768,116888000
2021-05-12,411.230011,412.589996,404.000000,405.410004,393.477844,134811000
2021-05-13,407.070007,412.350006,407.019989,410.279999,398.204468,106394000
2021-05-14,413.209991,417.489990,413.179993,416.579987,404.319031,82201600
2021-05-17,415.390015,416.390015,413.359985,415.519989,403.290253,65129200
2021-05-18,415.799988,416.059998,411.769989,411.940002,399.815582,59810200
2021-05-19,406.920013,411.049988,405.329987,410.859985,398.767395,106467100
2021-05-20,411.799988,416.630005,411.670013,415.279999,403.057373,78022200
2021-05-21,416.869995,418.200012,414.450012,414.940002,402.727325,76578700
2021-05-24,417.339996,420.320007,417.079987,419.170013,406.832794,51376700
2021-05-25,420.329987,420.709991,417.619995,418.239990,405.930176,57451400
2021-05-26,418.869995,419.609985,417.760010,419.070007,406.735779,43088600
2021-05-27,420.170013,420.720001,418.989990,419.290009,406.949280,56707700
2021-05-28,420.970001,421.250000,419.790009,420.040009,407.677246,58520200
2021-06-01,422.570007,422.720001,419.200012,419.670013,407.318146,54216600
2021-06-02,420.369995,421.230011,419.290009,420.329987,407.958649,49097100
2021-06-03,417.850006,419.989990,416.279999,418.769989,406.444580,58138800
2021-06-04,420.750000,422.920013,418.839996,422.600006,410.161865,55938800
2021-06-07,422.589996,422.779999,421.190002,422.190002,409.763916,51555000
2021-06-08,423.109985,423.209991,420.320007,422.279999,409.851288,47134300
2021-06-09,423.179993,423.260010,421.410004,421.649994,409.239838,48436300
2021-06-10,422.959991,424.630005,421.549988,423.609985,411.142120,51020100
2021-06-11,424.200012,424.429993,422.820007,424.309998,411.821564,45570800
2021-06-14,424.429993,425.369995,423.100006,425.260010,412.743591,42358500
2021-06-15,425.420013,425.459991,423.540009,424.480011,411.986511,51508500
2021-06-16,424.630005,424.869995,419.920013,422.109985,409.686279,80386100
2021-06-17,421.670013,423.019989,419.320007,421.970001,409.550446,90949700
2021-06-18,417.089996,417.829987,414.700012,414.920013,404.025360,118676300
2021-06-21,416.799988,421.059998,415.929993,420.859985,409.809387,72822000
2021-06-22,420.850006,424.000000,420.079987,423.109985,412.000305,57700300
2021-06-23,423.190002,424.049988,422.510010,422.600006,411.503754,49445400
2021-06-24,424.890015,425.549988,424.619995,425.100006,413.938110,45110300
2021-06-25,425.899994,427.089996,425.549988,426.609985,415.408447,58129500
2021-06-28,427.170013,427.649994,425.890015,427.470001,416.245911,53159600
2021-06-29,427.880005,428.559998,427.130005,427.700012,416.469849,35970500
2021-06-30,427.209991,428.779999,427.179993,428.059998,416.820404,64827900
2021-07-01,428.869995,430.600006,428.799988,430.429993,419.128143,53441000
2021-07-02,431.670013,434.100006,430.519989,433.720001,422.331757,57697700
2021-07-06,433.779999,434.010010,430.010010,432.929993,421.562469,68710400
2021-07-07,433.660004,434.760010,431.510010,434.459991,423.052307,63549500
2021-07-08,428.779999,431.730011,427.519989,430.920013,419.605255,97595200
2021-07-09,432.529999,435.839996,430.709991,435.519989,424.084442,76238600
2021-07-12,435.429993,437.350006,434.970001,437.079987,425.603485,52889600
2021-07-13,436.239990,437.839996,435.309998,435.589996,424.152649,52911300
2021-07-14,437.399994,437.920013,434.910004,436.239990,424.785645,64130400
2021-07-15,434.809998,435.529999,432.720001,434.750000,423.334747,55126400
2021-07-16,436.010010,436.059998,430.920013,431.339996,420.014221,75874700
2021-07-19,426.190002,431.410004,421.970001,424.970001,413.811493,147987000
2021-07-20,425.679993,432.420013,424.829987,431.059998,419.741577,99608200
2021-07-21,432.339996,434.700012,431.010010,434.549988,423.139954,64724400
2021-07-22,434.739990,435.720001,433.690002,435.459991,424.026062,47878500
2021-07-23,437.519989,440.299988,436.790009,439.940002,428.388458,63766600
2021-07-26,439.309998,441.029999,439.260010,441.019989,429.440063,43719200
2021-07-27,439.910004,439.940002,435.989990,439.010010,427.482880,67397100
2021-07-28,439.679993,440.299988,437.309998,438.829987,427.307556,52472400
2021-07-29,439.820007,441.799988,439.809998,440.649994,429.079803,47435300
2021-07-30,437.910004,440.059998,437.769989,438.510010,426.996002,68951200
2021-08-02,440.339996,440.929993,437.209991,437.589996,426.100067,58783300
2021-08-03,438.440002,441.279999,436.100006,441.149994,429.566681,58053900
2021-08-04,439.779999,441.119995,438.730011,438.980011,427.453674,46732200
2021-08-05,440.220001,441.850006,439.880005,441.760010,430.160675,38969700
2021-08-06,442.100006,442.940002,441.799988,442.489990,430.871429,46930000
2021-08-09,442.459991,442.799988,441.309998,442.130005,430.520935,41222600
2021-08-10,442.609985,443.440002,441.880005,442.679993,431.056488,43339300
2021-08-11,443.820007,443.880005,442.619995,443.779999,432.127625,44034300
2021-08-12,443.619995,445.260010,442.660004,445.109985,433.422668,38909400
2021-08-13,445.589996,445.940002,445.070007,445.920013,434.211456,39470300
2021-08-16,444.529999,447.109985,442.869995,446.970001,435.233856,73740000
2021-08-17,444.239990,444.959991,440.850006,444.040009,432.380768,92673900
2021-08-18,442.959991,444.630005,438.920013,439.179993,427.648376,89351900
2021-08-19,436.269989,441.140015,436.119995,439.859985,428.310547,92812200
2021-08-20,440.230011,443.709991,439.709991,443.359985,431.718628,72008700
2021-08-23,445.160004,448.230011,443.440002,447.260010,435.516235,54973000
2021-08-24,447.970001,448.540009,447.420013,447.970001,436.207581,38744700
2021-08-25,448.170013,449.459991,447.769989,448.910004,437.122925,40529700
2021-08-26,448.609985,448.859985,446.160004,446.260010,434.542480,57829600
2021-08-27,447.119995,450.649994,447.059998,450.250000,438.427704,77235100
2021-08-30,450.970001,453.070007,450.709991,452.230011,440.355743,48357400
2021-08-31,452.130005,452.489990,450.920013,451.559998,439.703308,59300200
2021-09-01,452.559998,453.109985,451.549988,451.799988,439.937042,48721400
2021-09-02,453.320007,454.049988,451.910004,453.190002,441.290558,42501000
2021-09-03,451.980011,453.630005,451.549988,453.079987,441.183380,47170500
2021-09-07,452.709991,452.809998,450.739990,451.459991,439.605927,51671500
2021-09-08,450.890015,451.670013,448.859985,450.910004,439.070435,56181900
2021-09-09,450.700012,452.570007,448.720001,448.980011,437.191101,57970400
2021-09-10,451.040009,451.489990,445.309998,445.440002,433.744019,89948200
2021-09-13,448.640015,448.920013,444.109985,446.579987,434.854095,83738600
2021-09-14,448.119995,448.339996,443.220001,444.170013,432.507416,78197100
2021-09-15,444.619995,448.410004,443.440002,447.880005,436.119995,78792200
2021-09-16,447.320007,448.359985,444.019989,447.170013,435.428619,77786700
2021-09-17,444.920013,445.369995,441.019989,441.399994,431.187073,118425000
2021-09-20,434.880005,436.559998,428.859985,434.040009,423.997375,166445500
2021-09-21,436.529999,437.910004,433.070007,433.630005,423.596832,92526100
2021-09-22,436.049988,440.029999,433.750000,437.859985,427.728943,102350100
2021-09-23,439.850006,444.890015,439.600006,443.179993,432.925903,76396000
2021-09-24,441.440002,444.670013,441.209991,443.910004,433.639008,62094800
2021-09-27,442.809998,444.049988,441.899994,442.640015,432.398376,61371100
2021-09-28,439.690002,440.040009,432.940002,433.720001,423.684753,130436300
2021-09-29,435.190002,437.040009,433.850006,434.450012,424.397919,82329200
2021-09-30,436.019989,436.769989,428.779999,429.140015,419.210754,140506000
2021-10-01,430.980011,436.029999,427.230011,434.239990,424.192719,129240100
2021-10-04,433.000000,433.959991,426.359985,428.640015,418.722321,128570000
2021-10-05,430.239990,435.489990,429.390015,433.100006,423.079132,90682500
2021-10-06,429.269989,435.119995,427.540009,434.899994,424.837433,113032200
2021-10-07,438.390015,441.679993,438.200012,438.660004,428.510468,72437500
2021-10-08,439.480011,439.890015,437.190002,437.859985,427.728943,74557400
2021-10-11,437.160004,440.260010,434.619995,434.690002,424.632355,65233300
2021-10-12,435.670013,436.100006,432.779999,433.619995,423.587067,71181200
2021-10-13,434.709991,436.049988,431.540009,435.179993,425.111023,72974000
2021-10-14,439.079987,442.660004,438.579987,442.500000,432.261627,70236800
2021-10-15,444.750000,446.260010,444.089996,445.869995,435.553619,66260200
2021-10-18,443.970001,447.549988,443.269989,447.190002,436.843140,62213200
2021-10-19,448.920013,450.709991,448.269989,450.640015,440.213257,46996800
2021-10-20,451.130005,452.730011,451.010010,452.410004,441.942352,49571600
2021-10-21,451.769989,453.829987,451.309998,453.589996,443.095001,41305400
2021-10-22,453.130005,454.670013,451.049988,453.119995,442.635925,58845100
2021-10-25,454.279999,455.899994,452.390015,455.549988,445.009644,45214500
2021-10-26,457.200012,458.489990,455.559998,455.959991,445.410187,56075100
2021-10-27,456.450012,457.160004,453.859985,453.940002,443.436951,72438000
2021-10-28,455.459991,458.399994,455.450012,458.320007,447.715637,51437900
2021-10-29,455.869995,459.559998,455.559998,459.250000,448.624054,70162400
2021-11-01,460.299988,460.700012,458.200012,460.040009,449.395782,48433600
2021-11-02,460.220001,462.230011,460.079987,461.899994,451.212738,48908400
2021-11-03,461.299988,465.149994,460.829987,464.720001,453.967529,52509800
2021-11-04,465.359985,467.000000,464.989990,466.910004,456.106873,52847100
2021-11-05,469.279999,470.649994,466.920013,468.529999,457.689362,66390600
2021-11-08,469.700012,470.230011,468.200012,468.929993,458.080078,50405200
2021-11-09,469.320007,469.570007,465.880005,467.380005,456.565948,51149100
2021-11-10,465.579987,467.380005,462.040009,463.619995,452.892975,69429700
2021-11-11,465.209991,465.290009,463.750000,463.769989,453.039520,34848500
2021-11-12,465.119995,467.859985,464.109985,467.269989,456.458496,53466700
2021-11-15,468.640015,468.809998,466.230011,467.429993,456.614807,46980500
2021-11-16,467.149994,470.489990,467.070007,469.279999,458.422028,48857500
2021-11-17,469.000000,469.190002,467.480011,468.140015,457.308380,47858300
2021-11-18,469.239990,470.010010,466.339996,469.730011,458.861633,50625600
2021-11-19,469.609985,470.940002,468.500000,468.890015,458.041077,57315600
2021-11-22,470.890015,473.540009,467.350006,467.570007,456.751556,72762000
2021-11-23,467.220001,469.100006,464.450012,468.190002,457.357239,73206500
2021-11-24,466.059998,469.570007,465.190002,469.440002,458.578278,61858800
2021-11-26,462.339996,463.899994,457.769989,458.970001,448.350586,112669600
2021-11-29,464.070007,466.559998,461.730011,464.600006,453.850342,86268800
2021-11-30,462.000000,464.029999,455.299988,455.559998,445.019440,148559600
2021-12-01,461.640015,464.670013,450.290009,450.500000,440.076508,131939200
2021-12-02,450.730011,459.070007,450.309998,457.399994,446.816833,127637800
2021-12-03,459.170013,460.299988,448.920013,453.420013,442.928986,137331600
2021-12-06,456.130005,460.790009,453.559998,458.790009,448.174774,98977500
2021-12-07,464.410004,468.880005,458.649994,468.279999,457.445129,95484700
2021-12-08,468.700012,470.000000,466.829987,469.519989,458.656433,72238800
2021-12-09,468.149994,469.630005,466.140015,466.350006,455.559784,61272600
2021-12-10,469.230011,470.899994,466.510010,470.739990,459.848206,77159800
2021-12-13,470.190002,470.559998,466.269989,466.570007,455.774719,87724700
2021-12-14,463.089996,465.739990,460.250000,463.359985,452.638947,97264100
2021-12-15,463.420013,470.859985,460.739990,470.600006,459.711456,116899300
2021-12-16,472.570007,472.869995,464.799988,466.450012,455.657501,116568600
2021-12-17,461.549988,464.739990,458.059998,459.869995,450.807953,135511600
2021-12-20,454.480011,455.399994,451.140015,454.980011,446.014343,107134800
2021-12-21,458.609985,463.209991,456.309998,463.059998,453.935120,69806300
2021-12-22,462.790009,467.809998,462.579987,467.690002,458.473877,58890200
2021-12-23,468.750000,472.190002,468.640015,470.600006,461.326538,56439700
2021-12-27,472.059998,477.309998,472.010010,477.260010,467.855286,56808600
2021-12-28,477.720001,478.809998,476.059998,476.869995,467.472961,47274600
2021-12-29,476.980011,478.559998,475.920013,477.480011,468.070953,54503000
2021-12-30,477.929993,479.000000,475.670013,476.160004,466.776978,55329000
2021-12-31,475.640015,476.859985,474.670013,474.959991,465.600586,65237400
2022-01-03,476.299988,477.850006,473.850006,477.709991,468.296448,72668200
2022-01-04,479.220001,479.980011,475.579987,477.549988,468.139587,71178700
2022-01-05,477.160004,477.980011,468.279999,468.380005,459.150269,104538900
