Date,Open,High,Low,Close,Adj Close,Volume
2023-08-01,133.550003,133.690002,131.619995,131.690002,131.690002,42098500
2023-08-02,130.149994,130.229996,126.820000,128.210007,128.210007,51027600
2023-08-03,127.480003,129.839996,126.410004,128.910004,128.910004,88585200
2023-08-04,141.059998,143.630005,139.320007,139.570007,139.570007,152938700
2023-08-07,140.990005,142.539993,138.949997,142.220001,142.220001,71213100
2023-08-08,140.619995,140.839996,138.419998,139.940002,139.940002,51710500
2023-08-09,139.970001,140.320007,137.100006,137.850006,137.850006,50017300
2023-08-10,139.070007,140.410004,137.490005,138.559998,138.559998,58928400
2023-08-11,137.399994,139.330002,137.000000,138.410004,138.410004,42832100
2023-08-14,138.300003,140.589996,137.750000,140.570007,140.570007,47148700
2023-08-15,140.050003,141.279999,137.229996,137.669998,137.669998,42781500
2023-08-16,137.190002,137.270004,135.009995,135.070007,135.070007,41675900
2023-08-17,135.460007,136.089996,133.529999,133.979996,133.979996,48354100
2023-08-18,131.619995,134.070007,131.149994,133.220001,133.220001,48469400
2023-08-21,133.740005,135.190002,132.710007,134.679993,134.679993,41442500
2023-08-22,135.080002,135.649994,133.729996,134.250000,134.250000,32935100
2023-08-23,134.500000,135.949997,133.220001,135.520004,135.520004,42801000
2023-08-24,136.399994,136.779999,131.830002,131.839996,131.839996,43646300
2023-08-25,132.470001,133.869995,130.580002,133.259995,133.259995,44147500
2023-08-28,133.779999,133.949997,131.850006,133.139999,133.139999,34108400
2023-08-29,133.380005,135.139999,133.250000,134.910004,134.910004,38646100
2023-08-30,134.929993,135.679993,133.919998,135.070007,135.070007,36137000
2023-08-31,135.059998,138.789993,135.000000,138.009995,138.009995,58781300
