Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,57.480000,57.480000,55.369999,55.459999,55.082554,13611400
2021-07-19,53.900002,54.430000,52.630001,54.180000,53.811264,20942100
2021-07-20,54.259998,56.380001,54.119999,56.150002,55.767857,13292000
2021-07-21,56.799999,57.470001,56.560001,57.049999,56.661732,11035200
2021-07-22,56.750000,56.759998,55.490002,55.639999,55.261326,12019900
2021-07-23,55.310001,55.790001,54.810001,54.939999,54.566090,14536000
2021-07-26,55.240002,55.910000,55.099998,55.770000,55.390442,9589000
2021-07-27,55.209999,55.360001,54.220001,55.000000,54.625679,13374900
2021-07-28,55.419998,55.860001,54.689999,55.490002,55.112347,10549200
2021-07-29,57.000000,57.740002,56.820000,57.279999,56.890163,15439000
2021-07-30,56.720001,57.810001,56.619999,56.840000,56.453163,13185500
2021-08-02,57.369999,58.599998,56.880001,57.029999,56.641865,12397500
2021-08-03,57.470001,57.959999,56.610001,57.880001,57.486080,12273500
2021-08-04,55.230000,55.450001,52.209999,52.720001,52.361202,67667200
2021-08-05,53.860001,54.880001,53.549999,54.439999,54.069492,28571400
2021-08-06,54.810001,55.349998,54.259998,55.049999,54.675343,14970100
2021-08-09,54.270000,54.369999,53.400002,53.950001,53.582829,16080000
2021-08-10,54.000000,54.380001,53.660000,54.259998,53.890717,14479100
2021-08-11,54.419998,54.500000,53.450001,54.270000,53.900650,15814600
2021-08-12,54.439999,55.040001,54.189999,54.619999,54.248264,10760900
2021-08-13,54.560001,54.709999,53.590000,53.650002,53.284870,11849200
2021-08-16,53.009998,53.259998,52.490002,52.950001,52.589638,17019000
2021-08-17,51.980000,52.080002,50.200001,50.470001,50.126511,28477800
2021-08-18,50.529999,51.490002,50.400002,50.840000,50.493992,15271400
2021-08-19,50.000000,50.220001,48.669998,49.080002,48.745975,23387300
2021-08-20,48.959999,49.139999,48.349998,48.799999,48.467880,16898400
2021-08-23,48.160000,48.349998,47.070000,48.180000,47.852097,30149200
2021-08-24,48.500000,49.869999,48.230000,49.570000,49.232639,21394700
2021-08-25,49.490002,49.930000,49.160000,49.700001,49.361755,14406600
2021-08-26,49.470001,49.470001,48.520000,48.619999,48.289101,16599200
2021-08-27,48.750000,50.070000,48.660000,49.799999,49.461071,14874300
2021-08-30,49.950001,49.950001,48.950001,49.169998,48.835358,13709000
2021-08-31,49.169998,49.430000,48.669998,49.009998,48.676445,14293100
2021-09-01,49.099998,49.639999,48.680000,49.110001,48.775768,10982100
2021-09-02,49.150002,49.500000,48.810001,48.950001,48.616859,13349300
2021-09-03,48.799999,49.000000,48.419998,48.820000,48.487743,9932500
2021-09-07,48.490002,49.230000,48.419998,48.720001,48.388420,12309900
2021-09-08,48.639999,49.520000,48.419998,48.970001,48.636723,11136300
2021-09-09,48.950001,48.950001,47.799999,48.419998,48.090466,13739500
2021-09-10,48.689999,50.419998,48.689999,49.490002,49.153183,22774700
2021-09-13,50.110001,50.950001,49.599998,50.820000,50.474133,18506500
2021-09-14,51.220001,51.419998,50.500000,50.740002,50.394676,12587300
2021-09-15,50.790001,51.930000,50.540001,51.820000,51.467327,13658500
2021-09-16,51.590000,51.900002,50.910000,51.520000,51.169365,12617300
2021-09-17,51.330002,51.930000,50.990002,51.330002,50.980663,45115700
2021-09-20,49.450001,49.540001,48.369999,49.369999,49.033997,24540600
2021-09-21,49.570000,49.779999,48.790001,49.369999,49.033997,14172700
2021-09-22,50.029999,51.220001,50.029999,50.779999,50.434402,14038300
2021-09-23,51.099998,52.080002,51.040001,51.919998,51.566643,14043200
2021-09-24,51.880001,52.630001,51.720001,52.230000,51.874531,11643500
2021-09-27,52.410000,53.570000,52.380001,53.240002,52.877663,13861400
2021-09-28,53.770000,54.209999,52.700001,52.849998,52.490311,16422900
2021-09-29,53.299999,53.360001,52.529999,52.930000,52.569771,10881100
2021-09-30,52.930000,53.200001,52.180000,52.709999,52.351269,16324300
2021-10-01,53.029999,53.380001,52.250000,53.130001,52.768410,16660400
2021-10-04,54.900002,55.639999,53.680000,53.980000,53.612625,29206700
2021-10-05,54.189999,54.740002,53.650002,54.340000,53.970177,18201500
2021-10-06,54.490002,55.500000,53.150002,53.930000,53.562965,29520800
2021-10-07,54.849998,56.740002,54.439999,56.439999,56.055882,31006000
2021-10-08,56.540001,59.209999,56.380001,58.570000,58.171387,33724900
2021-10-11,58.790001,59.349998,57.770000,58.090000,57.694656,17665700
2021-10-12,58.520000,59.330002,57.860001,58.959999,58.558731,17095000
2021-10-13,58.939999,58.939999,57.080002,57.770000,57.376831,18813800
2021-10-14,58.099998,58.290001,57.450001,57.689999,57.297371,11450100
2021-10-15,58.340000,58.709999,57.849998,58.000000,57.605263,12914600
2021-10-18,57.410000,57.580002,56.849998,56.889999,56.502819,12667900
2021-10-19,57.000000,57.060001,56.529999,56.849998,56.463093,10589000
2021-10-20,56.360001,58.240002,56.220001,57.669998,57.277508,13399900
2021-10-21,58.000000,58.669998,57.730000,58.410000,58.012474,11585400
2021-10-22,58.369999,58.700001,57.639999,57.770000,57.376831,11077600
2021-10-25,58.049999,58.310001,56.840000,57.759998,57.366898,14151000
2021-10-26,58.020000,58.299999,56.959999,57.369999,56.979553,16335800
2021-10-27,55.599998,55.759998,54.160000,54.259998,53.890717,36397600
2021-10-28,54.599998,55.580002,54.060001,54.240002,53.870853,23020300
2021-10-29,53.900002,55.040001,53.610001,54.430000,54.059563,16680700
2021-11-01,54.849998,55.740002,54.419998,55.490002,55.112347,15677600
2021-11-02,55.029999,55.980000,54.680000,55.590000,55.211670,16377500
2021-11-03,55.259998,56.169998,55.090000,56.000000,55.618877,14419400
2021-11-04,56.470001,58.770000,56.270000,58.639999,58.240910,24026100
2021-11-05,59.150002,59.349998,58.049999,58.520000,58.121727,16302200
2021-11-08,58.759998,60.330002,58.480000,59.599998,59.194374,14385500
2021-11-09,59.810001,59.930000,57.810001,58.619999,58.221039,13822900
2021-11-10,57.849998,60.560001,57.730000,59.270000,58.866619,22778600
2021-11-11,59.820000,62.150002,59.310001,61.820000,61.399265,29033900
2021-11-12,61.590000,64.029999,61.279999,63.400002,62.968513,31152400
2021-11-15,63.660000,63.730000,62.630001,62.970001,62.541443,14372100
2021-11-16,63.240002,63.279999,61.930000,62.610001,62.183895,16115000
2021-11-17,63.330002,65.070000,62.380001,64.610001,64.170280,29983400
2021-11-18,64.330002,65.180000,62.090000,62.330002,61.905796,23308100
2021-11-19,62.480000,62.970001,61.560001,61.799999,61.379402,19520600
2021-11-22,61.950001,64.959999,61.759998,64.059998,63.624020,19836200
2021-11-23,63.730000,64.040001,62.259998,63.049999,62.620895,16225100
2021-11-24,62.299999,62.599998,61.630001,62.189999,61.766747,12685000
2021-11-26,59.799999,60.570000,59.459999,60.169998,59.760494,13272600
2021-11-29,61.110001,61.540001,59.650002,59.860001,59.452606,15033100
2021-11-30,59.200001,59.840000,57.439999,57.869999,57.476147,21282200
2021-12-01,59.250000,60.590000,58.009998,58.060001,57.664856,26353700
2021-12-02,58.750000,61.299999,58.700001,61.020000,60.604710,25365100
2021-12-03,61.240002,61.689999,58.869999,59.709999,59.303627,19596100
2021-12-06,60.470001,60.730000,58.700001,59.840000,59.432743,16728200
2021-12-07,60.910000,62.380001,60.700001,61.529999,61.111240,14135700
2021-12-08,61.650002,61.810001,60.419998,60.779999,60.366344,10004100
2021-12-09,60.380001,60.630001,59.590000,59.619999,59.214237,12964800
2021-12-10,60.099998,63.290001,60.099998,63.209999,62.779808,22839800
2021-12-13,62.070000,62.180000,59.020000,59.130001,58.727573,27327000
2021-12-14,57.970001,59.200001,57.700001,58.400002,58.002541,17928700
2021-12-15,58.299999,58.889999,57.040001,58.610001,58.211113,14471600
2021-12-16,59.400002,60.619999,58.029999,58.389999,57.992607,17772200
2021-12-17,56.200001,56.389999,54.509998,55.160000,54.784592,42175800
2021-12-20,54.020000,54.540001,53.139999,54.040001,53.672218,19073900
2021-12-21,54.500000,54.900002,53.840000,54.790001,54.417110,15571300
2021-12-22,54.790001,56.349998,54.750000,56.080002,55.698334,16694000
2021-12-23,56.070000,57.090000,55.770000,56.910000,56.522682,13722300
2021-12-27,56.889999,57.750000,56.529999,57.430000,57.039146,9078900
2021-12-28,57.400002,58.119999,57.009998,57.110001,56.721321,8577700
2021-12-29,57.110001,57.700001,56.740002,57.230000,56.840508,7982300
2021-12-30,57.450001,58.779999,57.259998,58.130001,57.734383,11965900
2021-12-31,58.000000,59.049999,57.919998,58.630001,58.230980,9856300
2022-01-03,59.869999,61.570000,59.740002,61.169998,60.753689,20980200
2022-01-04,61.959999,65.980003,61.959999,65.739998,65.292587,44691300
2022-01-05,65.519997,67.209999,62.599998,62.740002,62.313007,43578700
