Date,Open,High,Low,Close,Adj Close,Volume
2023-09-01,437.730011,445.500000,435.929993,439.880005,439.880005,4792100
2023-09-05,438.390015,453.450012,438.000000,448.679993,448.679993,6155900
2023-09-06,448.609985,451.390015,440.489990,445.760010,445.760010,3862300
2023-09-07,441.149994,444.600006,436.700012,443.140015,443.140015,2922700
2023-09-08,443.559998,446.809998,438.850006,442.799988,442.799988,2697500
2023-09-11,443.070007,449.890015,442.750000,445.359985,445.359985,2913800
2023-09-12,442.850006,445.440002,434.119995,434.690002,434.690002,3124000
2023-09-13,435.500000,438.399994,410.690002,412.239990,412.239990,11843000
2023-09-14,410.399994,411.390015,400.000000,400.489990,400.489990,10709000
2023-09-15,401.000000,404.700012,395.029999,396.940002,396.940002,9110700
2023-09-18,395.500000,399.470001,392.600006,394.399994,394.399994,4704700
2023-09-19,392.839996,398.230011,390.250000,396.200012,396.200012,4076800
2023-09-20,397.049988,397.989990,386.119995,386.299988,386.299988,3866600
2023-09-21,386.500000,395.899994,383.420013,384.149994,384.149994,5547900
2023-09-22,385.000000,386.880005,378.359985,379.809998,379.809998,3692800
2023-09-25,382.899994,386.619995,380.809998,384.799988,384.799988,3757300
2023-09-26,382.880005,384.559998,377.359985,379.250000,379.250000,4089400
2023-09-27,382.399994,384.220001,376.250000,377.589996,377.589996,3843500
2023-09-28,375.600006,378.959991,371.100006,376.359985,376.359985,4369900
2023-09-29,380.000000,382.579987,375.350006,377.600006,377.600006,4198700
2023-10-02,377.480011,384.809998,376.799988,380.329987,380.329987,3102100
2023-10-03,377.109985,394.899994,372.850006,376.750000,376.750000,8878100
2023-10-04,376.500000,380.220001,373.579987,376.899994,376.899994,4303700
2023-10-05,378.010010,378.600006,367.239990,372.589996,372.589996,5034800
2023-10-06,368.429993,382.519989,367.769989,381.510010,381.510010,4773400
2023-10-09,378.049988,387.170013,377.760010,385.950012,385.950012,3299800
2023-10-10,385.579987,388.700012,372.250000,373.320007,373.320007,7288900
2023-10-11,372.779999,377.809998,365.339996,365.929993,365.929993,9151400
2023-10-12,366.480011,368.829987,359.049988,361.200012,361.200012,7376100
2023-10-13,355.640015,358.929993,352.049988,355.679993,355.679993,6312600
2023-10-16,356.209991,363.079987,354.769989,360.820007,360.820007,5128900
2023-10-17,361.100006,362.700012,353.890015,355.720001,355.720001,5908400
2023-10-18,351.000000,354.790009,344.730011,346.190002,346.190002,11429600
2023-10-19,404.739990,408.950012,392.260010,401.769989,401.769989,28074400
2023-10-20,405.630005,410.640015,398.010010,400.959991,400.959991,12768900
2023-10-23,403.320007,407.540009,398.519989,406.839996,406.839996,7390000
2023-10-24,409.679993,416.690002,408.390015,413.730011,413.730011,6459200
2023-10-25,416.019989,418.839996,410.109985,411.250000,411.250000,6299600
2023-10-26,411.420013,417.309998,401.540009,403.540009,403.540009,6849700
2023-10-27,406.420013,410.209991,395.619995,397.869995,397.869995,4997600
2023-10-30,402.350006,412.820007,399.410004,410.079987,410.079987,5317100
2023-10-31,409.239990,412.519989,404.630005,411.690002,411.690002,3877600
2023-11-01,414.769989,420.600006,414.179993,420.190002,420.190002,4806100
2023-11-02,421.170013,426.690002,417.100006,424.709991,424.709991,4476000
2023-11-03,428.760010,434.820007,425.529999,432.359985,432.359985,3664800
2023-11-06,434.380005,435.029999,429.609985,434.739990,434.739990,3003200
2023-11-07,436.179993,437.640015,431.000000,434.609985,434.609985,3291100
2023-11-08,435.000000,438.070007,433.679993,436.649994,436.649994,2356800
2023-11-09,438.029999,440.380005,434.350006,435.149994,435.149994,2735500
2023-11-10,437.480011,447.480011,435.510010,447.239990,447.239990,4440600
2023-11-13,447.250000,448.429993,442.600006,444.619995,444.619995,2896100
2023-11-14,448.779999,454.079987,445.640015,448.649994,448.649994,4060900
2023-11-15,452.809998,462.750000,452.450012,461.940002,461.940002,5035300
2023-11-16,463.000000,467.279999,459.649994,466.950012,466.950012,3656000
2023-11-17,466.950012,467.649994,462.760010,465.910004,465.910004,2798500
2023-11-20,465.399994,476.760010,465.399994,474.470001,474.470001,3617600
2023-11-21,472.630005,477.019989,471.209991,474.950012,474.950012,2997700
2023-11-22,476.799988,482.700012,476.559998,478.000000,478.000000,2841600
2023-11-24,477.109985,480.399994,475.200012,479.559998,479.559998,1404700
2023-11-27,479.029999,482.000000,475.350006,479.170013,479.170013,3625900
2023-11-28,478.109985,480.500000,475.950012,479.000000,479.000000,2890200
2023-11-29,479.000000,480.989990,474.489990,477.190002,477.190002,2855500
2023-11-30,475.309998,478.589996,470.420013,473.970001,473.970001,4287300
2023-12-01,473.170013,475.230011,464.600006,465.739990,465.739990,4338100
