Date,Open,High,Low,Close,Adj Close,Volume
2023-08-01,130.854996,132.919998,130.750000,131.889999,131.889999,22154300
2023-08-02,129.839996,130.419998,127.849998,128.639999,128.639999,22705800
2023-08-03,128.369995,129.770004,127.775002,128.770004,128.770004,15018100
2023-08-04,129.600006,131.929993,128.315002,128.539993,128.539993,20509500
2023-08-07,129.509995,132.059998,129.429993,131.940002,131.940002,17621000
2023-08-08,130.979996,131.940002,130.130005,131.839996,131.839996,16836000
2023-08-09,132.190002,132.470001,129.505005,130.149994,130.149994,17745200
2023-08-10,131.970001,132.647003,130.035004,130.210007,130.210007,17855700
2023-08-11,129.201996,130.440002,128.750000,130.169998,130.169998,15191500
2023-08-14,129.850006,131.910004,129.589996,131.830002,131.830002,17526200
2023-08-15,131.589996,131.990005,129.819000,130.270004,130.270004,14769200
2023-08-16,129.279999,130.897995,128.460007,129.110001,129.110001,17548400
2023-08-17,130.449997,132.490997,129.850006,130.460007,130.460007,23665600
2023-08-18,129.059998,129.830002,127.000000,128.110001,128.110001,23619400
2023-08-21,127.849998,129.259995,127.160004,128.929993,128.929993,21851100
2023-08-22,129.130005,130.949997,128.925003,129.690002,129.690002,15569400
2023-08-23,130.850006,134.070007,130.509995,133.210007,133.210007,26497000
2023-08-24,134.727005,134.970001,130.300003,130.419998,130.419998,18680400
2023-08-25,130.139999,131.399994,128.039993,130.690002,130.690002,20678100
2023-08-28,132.080002,133.240005,130.850006,131.789993,131.789993,16715500
2023-08-29,132.998001,137.294998,132.979996,135.490005,135.490005,30803300
2023-08-30,135.570007,137.250000,135.020996,136.929993,136.929993,21773400
2023-08-31,137.050003,138.399994,136.820007,137.350006,137.350006,28147900
